objectid,identifier,box number,title,creator,description,date,date is approximate,subject,sensitive,location,latitude,longitude,source,filename,type,format original,format,digital collection,contributing institution,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,relation
tabor0252,pg83-b05-f47-009_002,05,Aerial view of Sunshine Mine,"Tabor's Photo Service, Wallace Idaho",An aerial view of Sunshine Mine.,,,aerial photographs; mines; buildings (structures),,"Big Creek, Idaho",47.50343254,-116.0715821,"PG 83, George W. Tabor Photographs, 1890-2220",pg83-b05-f47-009_002.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_002.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_002_th.jpg,
tabor0253,pg83-b05-f47-009_003,05,Showing lead pigs stacked ready for loading on the railroad cars to be shipped.,,A man operating machinery to stack lead pigs for loading on to railroad cars.,,,miners; machinery; lead (metal); railroad cars,,,,,"PG 83, George W. Tabor Photographs, 1890-2221",pg83-b05-f47-009_003.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_003.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_003_th.jpg,
tabor0254,pg83-b05-f47-009_004,05,Drossing pots of the Bunker Hill Smelter where the silver is separated from the lead and the pure lead cast of the lead pigs.,,Several miners standing next to drossing pots in the Bunker Hill Smelter.,,,miners; men; smelters (metalworking plants),,"Kellogg, Idaho",47.54179311,-116.1466953,"PG 83, George W. Tabor Photographs, 1890-2222",pg83-b05-f47-009_004.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_004.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_004_th.jpg,
tabor0255,pg83-b05-f47-009_005,05,Miner inside a large workroom,,A worker in a large workroom with equipment and machinery.,,,workers; men; machinery,,,,,"PG 83, George W. Tabor Photographs, 1890-2223",pg83-b05-f47-009_005.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_005.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_005_th.jpg,
tabor0256,pg83-b05-f47-009_006,05,Weighing silver bullion ready for shipment,,A worker weighs silver bullion on a scale to get ready for shipment.,,,workers; men; machinery; silver (metal),,,,,"PG 83, George W. Tabor Photographs, 1890-2224",pg83-b05-f47-009_006.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_006.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_006_th.jpg,
tabor0257,pg83-b05-f47-009_007,05,Miners standing in the snow,"Hecla Mining Company, Box 320 Wallace, Idaho 83873","Miners in the snow working at the Hecla Mining Company in Wallace, Idaho.",,,miners; mines; snow (precipitation),,"Wallace, Idaho",47.4743398,-115.9201941,"PG 83, George W. Tabor Photographs, 1890-2225",pg83-b05-f47-009_007.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_007.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_007_th.jpg,
tabor0258,pg83-b05-f47-009_008,05,Reconstruction of Hecla Mine,R.A. Standow,"A photograph of the reconstruction of Hecla Mine in Burke, Idaho.",1923-10-30,,mines; construction sites; trees; buildings (structures),,"Burke, Idaho",47.52192425,-115.8187395,"PG 83, George W. Tabor Photographs, 1890-2226",pg83-b05-f47-009_008.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",http://rightsstatements.org/vocab/NoC-US/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_008.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_008_th.jpg,
tabor0259,pg83-b05-f47-009_009,05,"Bunker Hill and Sullivan, Kellogg Tunnel",R.A. Standow,The entrance to Kellogg Tunnel. A person can be seen standing near the entry.,1923-10-27,,tunnels; anonymous people; trees,,"Kellogg, Idaho",47.54179311,-116.1466953,"PG 83, George W. Tabor Photographs, 1890-2227",pg83-b05-f47-009_009.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",http://rightsstatements.org/vocab/NoC-US/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_009.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_009_th.jpg,
tabor0260,pg83-b05-f47-009_010,05,Sunshine Mine,"Tabor's Photo Service, Wallace Idaho",Aerial view of Sunshine Mine.,,,mines; aerial photographs; buildings (structures); trees,,"Big Creek, Idaho",47.50343254,-116.0715821,"PG 83, George W. Tabor Photographs, 1890-2228",pg83-b05-f47-009_010.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_010.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_010_th.jpg,
tabor0261,pg83-b05-f47-009_011,05,"Yukon Gold Dredge near Murray, Idaho",R.A. Standow,"View of the Yukon Gold Dredge near Murray, Idaho.",,,mining dredge; buildings (structures); trees,,"Murray, Idaho",47.62784316,-115.8585414,"PG 83, George W. Tabor Photographs, 1890-2229",pg83-b05-f47-009_011.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_011.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_011_th.jpg,
tabor0262,pg83-b05-f47-009_012,05,Bunker Hill and Sullivan Smelter,R.A. Standow,View of Bunker Hill and Sullivan Smelter.,1923-10-27,,smelters (metalworking plants); trees; buildings (structures),,"Kellogg, Idaho",47.54179311,-116.1466953,"PG 83, George W. Tabor Photographs, 1890-2230",pg83-b05-f47-009_012.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Material has passed into public domain. Digital reproduction permission has been granted by University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",http://rightsstatements.org/vocab/NoC-US/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_012.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_012_th.jpg,
tabor0263,pg83-b05-f47-009_013,05,Miners and a cat in the snow,"Hecla Mining Company, Box 320 Wallace, Idaho 83873",Miners standing in the snow. One of them is holding a cat.,,,miners; snow (precipitation); domestic cats (species),,,,,"PG 83, George W. Tabor Photographs, 1890-2231",pg83-b05-f47-009_013.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_013.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_013_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_013_th.jpg,
tabor0264,pg83-b05-f47-009_014,05,Four miners in the snow,"Hecla Mining Company, Box 320 Wallace, Idaho 83874",Four miners standing in the snow.,,,miners; snow (precipitation),,,,,"PG 83, George W. Tabor Photographs, 1890-2232",pg83-b05-f47-009_014.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_014.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_014_th.jpg,
tabor0265,pg83-b05-f47-009_015,05,A truck load of silver bars,,"Two men, one wearing overalls, the other wearing a suit and a hat, next to a load of silver bars.",,,miners; men; mines; machinery; silver (metal),,,,,"PG 83, George W. Tabor Photographs, 1890-2233",pg83-b05-f47-009_015.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f47-009_015.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f47-009_015_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f47-009_015_th.jpg,
