objectid,filename,title,creator,date,archival date,description,subject,location,latitude,longitude,source,type,format original,format,findingaid,digital collection,contributing institution,language,rights,rightsstatement,display_template,identifier,object_location,image_small,image_thumb,old-filename
fiddlers096,dougthomas_28.jpg,Young Old-timer takes the tittle,National Oldtime Fiddle Contest and Festival Organization,1985,1980s,Article about Dough Thomas,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,dougthomas_28,https://www.lib.uidaho.edu/digital/objects/fiddlers/dougthomas_28.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/dougthomas_28_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/dougthomas_28_th.jpg,DougThomas_28.jpg
fiddlers097,img-5035.jpg,Luke Price practicing in the campground,National Oldtime Fiddle Contest and Festival Organization,2023-06,June 2023,Various fiddlers practicing in the middle of the campground,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,img-5035,https://www.lib.uidaho.edu/digital/objects/fiddlers/img-5035.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/img-5035_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/img-5035_th.jpg,IMG-5035.jpg
fiddlers098,jacobyjn78_11.jpg,J'Anna Jacoby winner Junior Division,National Oldtime Fiddle Contest and Festival Organization,1978-06,June 1978,"Winner of the Oldtime Fiddler Contest, Junior  Division in 1978",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jacobyjn78_11,https://www.lib.uidaho.edu/digital/objects/fiddlers/jacobyjn78_11.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jacobyjn78_11_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jacobyjn78_11_th.jpg,JacobyJn78_11.jpg
fiddlers099,jacobyjn-jn76_10.jpg,J'Anna Jacoby winner Junior Junior Division,National Oldtime Fiddle Contest and Festival Organization,1976-06,June 1976,"Winner of the Oldtime Fiddler Contest, Junior  Junior Division in 1976",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jacobyjn-jn76_10,https://www.lib.uidaho.edu/digital/objects/fiddlers/jacobyjn-jn76_10.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jacobyjn-jn76_10_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jacobyjn-jn76_10_th.jpg,JacobyJn-Jn76_10.jpg
fiddlers100,jamsessioninthecaf._15.jpg,Fiddler jamming in the Cafeteria,National Oldtime Fiddle Contest and Festival Organization,1978-06,June 1978,"Bennie Thomasson, Mark O'Connor and Dick Horton jamming in the Weiser High School Cafeteria in 1979",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jamsessioninthecaf._15,https://www.lib.uidaho.edu/digital/objects/fiddlers/jamsessioninthecaf._15.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jamsessioninthecaf._15_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jamsessioninthecaf._15_th.jpg,JamSessionintheCaf._15.jpg
fiddlers101,"jandean81,jn_23.jpg",Jan Dean winner Junior Division,National Oldtime Fiddle Contest and Festival Organization,1981-06,June 1981,"Winner of the Oldtime Fiddler Contest, Junior Division in 1981",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,"jandean81,jn_23","https://www.lib.uidaho.edu/digital/objects/fiddlers/jandean81,jn_23.jpg","https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jandean81,jn_23_sm.jpg","https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jandean81,jn_23_th.jpg","JanDean81,Jn_23.jpg"
fiddlers102,"jaydeanwarner82,ladies_31.jpg",Jay Dean winner Ladies Division,National Oldtime Fiddle Contest and Festival Organization,1982-06,June 1982,"Winner of the Oldtime Fiddler Contest, Ladies Division in 1982",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,"jaydeanwarner82,ladies_31","https://www.lib.uidaho.edu/digital/objects/fiddlers/jaydeanwarner82,ladies_31.jpg","https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jaydeanwarner82,ladies_31_sm.jpg","https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jaydeanwarner82,ladies_31_th.jpg","JayDeanWarner82,Ladies_31.jpg"
fiddlers103,jessart.jpg,Jess Cooper winner Junior Junior Division,National Oldtime Fiddle Contest and Festival Organization,1975-06,June 1975,"Article about Jess Cooper, the winner of Junior Junior division in 1975",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jessart,https://www.lib.uidaho.edu/digital/objects/fiddlers/jessart.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jessart_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jessart_th.jpg,Jessart.jpg
fiddlers104,jimhoots81men_16.jpg,Jim Hoots winner Men Division,National Oldtime Fiddle Contest and Festival Organization,1981-06,June 1981,"Winner of the Oldtime Fiddler Contest, Men Division in 1981",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jimhoots81men_16,https://www.lib.uidaho.edu/digital/objects/fiddlers/jimhoots81men_16.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jimhoots81men_16_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jimhoots81men_16_th.jpg,JimHoots81Men_16.jpg
fiddlers105,joesites_25.jpg,Joe Site with his son,National Oldtime Fiddle Contest and Festival Organization,1985,1980s,Joe Sites performing along with his son and Mark O'Connor.,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,"Lyle J. Reed collection, 1964-1987, MG 573, University of Idaho Library Special Collections and Archives",TIF File,Newspaper clippings,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,joesites_25,https://www.lib.uidaho.edu/digital/objects/fiddlers/joesites_25.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/joesites_25_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/joesites_25_th.jpg,JoeSites_25.jpg
